CustomerID,Recency,Frequency,Monetary,Cluster,CustomerSegment
16250.0,9,2,401.94,1,New / Occasional
16251.0,148,1,128.31,2,At-Risk / Lost
16252.0,18,1,295.09000000000003,1,New / Occasional
16253.0,56,5,3588.34,3,Potential Loyalist
16254.0,14,3,967.44,1,New / Occasional
16255.0,1,8,2284.34,0,High-Value Loyal
16256.0,129,2,876.9399999999999,3,Potential Loyalist
16258.0,23,10,6739.01,0,High-Value Loyal
16259.0,46,3,340.94,1,New / Occasional
16261.0,22,2,312.62,1,New / Occasional
16262.0,14,1,755.15,1,New / Occasional
16263.0,59,1,348.16,2,At-Risk / Lost
16264.0,74,2,823.53,3,Potential Loyalist
16265.0,22,3,1488.17,3,Potential Loyalist
16266.0,59,7,896.06,3,Potential Loyalist
16267.0,227,1,186.66,2,At-Risk / Lost
16269.0,73,1,717.57,2,At-Risk / Lost
16271.0,93,5,1993.18,3,Potential Loyalist
16273.0,284,2,318.34000000000003,2,At-Risk / Lost
16274.0,9,1,351.75,1,New / Occasional
16275.0,110,2,1591.24,3,Potential Loyalist
16276.0,115,2,1818.79,3,Potential Loyalist
16277.0,369,1,188.69,2,At-Risk / Lost
16278.0,116,2,551.46,2,At-Risk / Lost
16279.0,21,6,4195.5,0,High-Value Loyal
16280.0,361,1,238.05,2,At-Risk / Lost
16281.0,59,2,1361.96,3,Potential Loyalist
16282.0,123,2,1139.28,3,Potential Loyalist
16283.0,54,3,2779.51,3,Potential Loyalist
16284.0,29,1,205.8,1,New / Occasional
16285.0,282,1,176.9,2,At-Risk / Lost
16286.0,113,2,328.95,2,At-Risk / Lost
16287.0,12,4,864.48,1,New / Occasional
16288.0,106,1,129.85,2,At-Risk / Lost
16289.0,98,1,136.31,2,At-Risk / Lost
16290.0,100,4,1957.7,3,Potential Loyalist
16291.0,318,1,117.72,2,At-Risk / Lost
16292.0,16,4,951.51,1,New / Occasional
16293.0,3,6,2408.96,0,High-Value Loyal
16294.0,112,1,126.05000000000001,2,At-Risk / Lost
16296.0,262,4,1313.67,3,Potential Loyalist
16298.0,33,4,487.5,1,New / Occasional
16299.0,113,1,193.65,2,At-Risk / Lost
16300.0,66,3,1367.32,3,Potential Loyalist
16301.0,372,1,107.33,2,At-Risk / Lost
16303.0,28,4,2567.64,3,Potential Loyalist
16304.0,330,1,381.66,2,At-Risk / Lost
16306.0,3,2,560.55,1,New / Occasional
16307.0,65,3,1194.92,3,Potential Loyalist
16308.0,42,3,2560.0,3,Potential Loyalist
16310.0,50,2,460.08,1,New / Occasional
16312.0,68,1,171.15,2,At-Risk / Lost
16314.0,25,3,1491.4,3,Potential Loyalist
16315.0,172,1,176.34,2,At-Risk / Lost
16316.0,16,5,2806.0,0,High-Value Loyal
16317.0,186,2,850.86,2,At-Risk / Lost
16320.0,89,4,4590.53,3,Potential Loyalist
16321.0,262,2,230.9,2,At-Risk / Lost
16323.0,213,1,146.16,2,At-Risk / Lost
16325.0,60,9,3003.26,3,Potential Loyalist
16326.0,19,10,1682.03,0,High-Value Loyal
16327.0,5,11,6874.97,0,High-Value Loyal
16328.0,199,1,310.83,2,At-Risk / Lost
16329.0,63,4,1664.92,3,Potential Loyalist
16330.0,60,4,373.46999999999997,3,Potential Loyalist
16331.0,68,6,2037.7,3,Potential Loyalist
16332.0,67,4,417.21000000000004,3,Potential Loyalist
16334.0,128,1,263.73,2,At-Risk / Lost
16335.0,187,7,2753.52,3,Potential Loyalist
16336.0,56,4,3517.69,3,Potential Loyalist
16340.0,75,2,961.93,3,Potential Loyalist
16341.0,73,3,1878.92,3,Potential Loyalist
16343.0,43,1,285.54,1,New / Occasional
16344.0,145,3,741.3199999999999,3,Potential Loyalist
16345.0,119,1,613.33,2,At-Risk / Lost
16346.0,21,1,224.51,1,New / Occasional
16347.0,24,9,2595.51,0,High-Value Loyal
16348.0,66,1,328.77,2,At-Risk / Lost
16350.0,10,5,1137.42,0,High-Value Loyal
16351.0,47,12,3176.13,0,High-Value Loyal
16353.0,5,16,3323.75,0,High-Value Loyal
16354.0,15,3,723.66,1,New / Occasional
16355.0,11,1,416.35,1,New / Occasional
16356.0,12,3,204.10000000000002,1,New / Occasional
16357.0,17,1,209.49,1,New / Occasional
16358.0,30,1,892.1500000000001,1,New / Occasional
16359.0,12,7,946.83,0,High-Value Loyal
16362.0,73,1,212.17,2,At-Risk / Lost
16365.0,3,7,1766.78,0,High-Value Loyal
16366.0,218,3,1220.83,3,Potential Loyalist
16367.0,19,1,549.8100000000001,1,New / Occasional
16368.0,71,1,141.53,2,At-Risk / Lost
16369.0,72,4,1111.15,3,Potential Loyalist
16371.0,84,1,157.2,2,At-Risk / Lost
16372.0,45,3,934.58,3,Potential Loyalist
16373.0,18,2,309.49,1,New / Occasional
16374.0,38,3,1256.67,3,Potential Loyalist
16375.0,106,2,104.0,2,At-Risk / Lost
16377.0,253,1,632.28,2,At-Risk / Lost
16381.0,31,2,247.85,1,New / Occasional
16382.0,44,2,353.1,1,New / Occasional
16383.0,32,5,2252.93,3,Potential Loyalist
16384.0,65,2,774.4499999999999,3,Potential Loyalist
16385.0,2,3,473.69,1,New / Occasional
16386.0,23,1,765.59,1,New / Occasional
16387.0,31,4,788.1,3,Potential Loyalist
16388.0,289,1,186.05,2,At-Risk / Lost
16390.0,172,3,467.5,2,At-Risk / Lost
16391.0,36,4,1052.26,3,Potential Loyalist
16392.0,49,2,538.81,1,New / Occasional
16393.0,5,11,2441.61,0,High-Value Loyal
16395.0,29,9,2036.35,0,High-Value Loyal
16396.0,112,1,137.8,2,At-Risk / Lost
16397.0,264,1,123.13,2,At-Risk / Lost
16399.0,25,1,222.20000000000002,1,New / Occasional
16400.0,31,8,2755.92,0,High-Value Loyal
16401.0,15,11,2750.83,0,High-Value Loyal
16402.0,5,1,205.65,1,New / Occasional
16406.0,86,2,374.01,2,At-Risk / Lost
16407.0,25,4,681.97,3,Potential Loyalist
16408.0,227,1,231.93,2,At-Risk / Lost
16409.0,16,7,3629.76,0,High-Value Loyal
16410.0,370,1,130.32,2,At-Risk / Lost
16411.0,5,3,673.24,1,New / Occasional
16412.0,29,4,457.2,1,New / Occasional
16413.0,11,1,259.83,1,New / Occasional
16414.0,67,3,424.96000000000004,3,Potential Loyalist
16415.0,219,2,496.49,2,At-Risk / Lost
16416.0,26,6,1906.48,3,Potential Loyalist
16417.0,128,1,35.7,2,At-Risk / Lost
16418.0,44,2,397.62,1,New / Occasional
16419.0,213,2,504.99,2,At-Risk / Lost
16420.0,32,1,75.0,1,New / Occasional
16421.0,12,3,526.27,1,New / Occasional
16422.0,5,59,28904.670000000002,0,High-Value Loyal
16424.0,18,1,309.5,1,New / Occasional
16428.0,49,3,638.49,3,Potential Loyalist
16430.0,17,6,817.09,3,Potential Loyalist
16433.0,44,1,200.26,1,New / Occasional
16434.0,82,5,1161.89,3,Potential Loyalist
16435.0,148,3,1003.0699999999999,3,Potential Loyalist
16436.0,304,3,319.14,2,At-Risk / Lost
16437.0,17,2,301.25,1,New / Occasional
16439.0,358,1,310.70000000000005,2,At-Risk / Lost
16440.0,129,1,216.3,2,At-Risk / Lost
16441.0,53,3,637.93,3,Potential Loyalist
16442.0,240,2,282.68,2,At-Risk / Lost
16443.0,156,1,162.24,2,At-Risk / Lost
16444.0,26,13,2971.21,0,High-Value Loyal
16445.0,22,3,352.65,1,New / Occasional
16447.0,226,2,471.19,2,At-Risk / Lost
16448.0,107,1,178.13,2,At-Risk / Lost
16450.0,220,2,1193.81,3,Potential Loyalist
16451.0,197,2,746.1800000000001,2,At-Risk / Lost
16452.0,266,2,332.17,2,At-Risk / Lost
16453.0,166,2,251.71,2,At-Risk / Lost
16454.0,242,2,24.05,2,At-Risk / Lost
16455.0,7,6,2535.69,0,High-Value Loyal
16456.0,9,9,4630.16,0,High-Value Loyal
16458.0,11,12,2208.15,0,High-Value Loyal
16459.0,365,1,71.78999999999999,2,At-Risk / Lost
16461.0,226,2,1402.91,3,Potential Loyalist
16465.0,56,2,746.24,3,Potential Loyalist
16466.0,19,8,2171.13,0,High-Value Loyal
16467.0,144,7,2869.16,3,Potential Loyalist
16468.0,106,2,712.62,3,Potential Loyalist
16469.0,150,1,178.48000000000002,2,At-Risk / Lost
16470.0,32,7,1664.08,3,Potential Loyalist
16471.0,29,3,966.03,3,Potential Loyalist
16472.0,70,2,789.6,3,Potential Loyalist
16473.0,10,1,154.72,1,New / Occasional
16476.0,67,1,350.35,2,At-Risk / Lost
16477.0,7,5,1825.56,0,High-Value Loyal
16481.0,318,1,453.38,2,At-Risk / Lost
16485.0,68,4,1923.54,3,Potential Loyalist
16486.0,173,1,134.36,2,At-Risk / Lost
16487.0,213,2,209.4,2,At-Risk / Lost
16489.0,16,2,303.7,1,New / Occasional
16490.0,72,1,205.41000000000003,2,At-Risk / Lost
16491.0,49,1,801.66,1,New / Occasional
16492.0,176,1,385.56,2,At-Risk / Lost
16493.0,80,3,780.46,3,Potential Loyalist
16496.0,67,3,731.25,3,Potential Loyalist
16497.0,49,17,3729.59,0,High-Value Loyal
16499.0,10,6,2212.89,0,High-Value Loyal
16500.0,10,3,443.05,1,New / Occasional
16501.0,19,1,1191.23,1,New / Occasional
16502.0,256,2,258.55,2,At-Risk / Lost
16503.0,31,7,2182.41,3,Potential Loyalist
16507.0,208,1,142.71,2,At-Risk / Lost
16508.0,266,1,240.95,2,At-Risk / Lost
16510.0,8,6,1777.5,0,High-Value Loyal
16511.0,33,3,842.16,3,Potential Loyalist
16515.0,15,5,1554.92,3,Potential Loyalist
16518.0,57,2,475.05,1,New / Occasional
16519.0,1,3,327.68,1,New / Occasional
16520.0,1,4,1427.57,0,High-Value Loyal
16521.0,51,3,1140.11,3,Potential Loyalist
16522.0,71,2,433.36,2,At-Risk / Lost
16523.0,51,7,2497.86,3,Potential Loyalist
16524.0,82,2,306.19,2,At-Risk / Lost
16525.0,2,23,11535.29,0,High-Value Loyal
16526.0,220,1,426.85,2,At-Risk / Lost
16527.0,60,1,1004.88,1,New / Occasional
16529.0,113,3,1531.55,3,Potential Loyalist
16530.0,304,1,48.349999999999994,2,At-Risk / Lost
16531.0,17,4,1053.74,3,Potential Loyalist
16532.0,67,2,2007.84,3,Potential Loyalist
16534.0,278,1,635.9,2,At-Risk / Lost
16535.0,21,2,378.28999999999996,1,New / Occasional
16537.0,277,1,23.35,2,At-Risk / Lost
16538.0,177,3,395.07,2,At-Risk / Lost
16539.0,9,7,2343.2,0,High-Value Loyal
16540.0,50,1,205.75,2,At-Risk / Lost
16541.0,371,1,424.03,2,At-Risk / Lost
16542.0,37,1,137.7,1,New / Occasional
16543.0,227,1,292.21,2,At-Risk / Lost
16544.0,155,4,376.70000000000005,2,At-Risk / Lost
16545.0,11,1,350.52,1,New / Occasional
16546.0,8,4,4819.32,0,High-Value Loyal
16547.0,182,1,104.25999999999999,2,At-Risk / Lost
16548.0,235,1,30.15,2,At-Risk / Lost
16549.0,33,24,8746.9,0,High-Value Loyal
16550.0,4,14,7069.27,0,High-Value Loyal
16551.0,59,4,1315.0,3,Potential Loyalist
16552.0,9,1,95.29,1,New / Occasional
16553.0,32,21,10864.19,0,High-Value Loyal
16554.0,22,5,2004.6200000000001,3,Potential Loyalist
16555.0,141,4,1629.79,3,Potential Loyalist
16556.0,11,10,4698.79,0,High-Value Loyal
16558.0,2,19,5535.02,0,High-Value Loyal
16559.0,33,1,175.0,1,New / Occasional
16560.0,33,6,2206.9700000000003,3,Potential Loyalist
16562.0,112,1,223.85999999999999,2,At-Risk / Lost
16563.0,36,5,3334.82,3,Potential Loyalist
16564.0,205,1,87.8,2,At-Risk / Lost
16565.0,42,3,599.35,3,Potential Loyalist
16568.0,63,2,1020.9000000000001,3,Potential Loyalist
16569.0,267,4,1331.03,3,Potential Loyalist
16570.0,15,10,3695.91,0,High-Value Loyal
16571.0,31,7,2827.05,3,Potential Loyalist
16574.0,59,2,850.34,3,Potential Loyalist
16576.0,56,2,540.87,1,New / Occasional
16577.0,302,1,380.0,2,At-Risk / Lost
16578.0,262,1,156.6,2,At-Risk / Lost
16579.0,61,1,295.05,2,At-Risk / Lost
16583.0,9,2,297.95,1,New / Occasional
16584.0,68,3,2220.09,3,Potential Loyalist
16585.0,229,2,341.59,2,At-Risk / Lost
16586.0,80,2,998.83,3,Potential Loyalist
16588.0,22,4,1361.28,3,Potential Loyalist
16589.0,86,1,153.12,2,At-Risk / Lost
16590.0,36,2,605.9,1,New / Occasional
16592.0,11,12,3694.23,0,High-Value Loyal
16593.0,26,5,741.11,3,Potential Loyalist
16595.0,12,4,1397.59,3,Potential Loyalist
16596.0,2,3,329.48,1,New / Occasional
16599.0,21,1,172.8,1,New / Occasional
16600.0,10,7,1339.89,0,High-Value Loyal
16601.0,26,2,434.3,1,New / Occasional
16602.0,24,1,235.25,1,New / Occasional
16604.0,198,2,432.45,2,At-Risk / Lost
16605.0,360,1,60.48,2,At-Risk / Lost
16606.0,40,2,357.66,1,New / Occasional
16607.0,35,11,2359.16,0,High-Value Loyal
16608.0,89,2,1286.6200000000001,3,Potential Loyalist
16611.0,39,5,1655.64,3,Potential Loyalist
16612.0,15,5,2057.77,3,Potential Loyalist
16614.0,38,2,673.6,1,New / Occasional
16615.0,262,1,291.5,2,At-Risk / Lost
16619.0,19,3,1712.1200000000001,3,Potential Loyalist
16620.0,25,4,1579.97,3,Potential Loyalist
16622.0,179,1,225.4,2,At-Risk / Lost
16623.0,37,3,885.79,3,Potential Loyalist
16625.0,58,4,1320.95,3,Potential Loyalist
16628.0,43,2,130.05,1,New / Occasional
16630.0,43,1,106.80000000000001,2,At-Risk / Lost
16631.0,117,7,1892.52,3,Potential Loyalist
16632.0,121,2,406.4,2,At-Risk / Lost
16634.0,8,5,1596.71,0,High-Value Loyal
16635.0,42,1,473.0,1,New / Occasional
16636.0,74,4,3802.04,3,Potential Loyalist
16638.0,4,6,749.8100000000001,0,High-Value Loyal
16639.0,45,1,490.47,1,New / Occasional
16640.0,33,1,179.4,1,New / Occasional
16641.0,337,1,323.40000000000003,2,At-Risk / Lost
16642.0,51,1,389.12,1,New / Occasional
16643.0,58,1,435.6,2,At-Risk / Lost
16645.0,371,1,160.39,2,At-Risk / Lost
16646.0,85,1,678.8,2,At-Risk / Lost
16647.0,78,2,327.84,2,At-Risk / Lost
16648.0,91,2,382.14,2,At-Risk / Lost
16649.0,156,1,306.58000000000004,2,At-Risk / Lost
16650.0,56,6,1397.69,3,Potential Loyalist
16651.0,222,1,136.2,2,At-Risk / Lost
16652.0,40,9,10776.42,0,High-Value Loyal
16654.0,4,5,1110.2,0,High-Value Loyal
16655.0,47,7,2633.74,3,Potential Loyalist
16656.0,56,15,8207.37,0,High-Value Loyal
16658.0,4,6,690.83,0,High-Value Loyal
16660.0,58,3,611.9000000000001,3,Potential Loyalist
16661.0,176,4,932.76,3,Potential Loyalist
16662.0,30,1,151.05,1,New / Occasional
16663.0,365,1,165.0,2,At-Risk / Lost
16664.0,205,1,109.2,2,At-Risk / Lost
16666.0,257,1,98.73,2,At-Risk / Lost
16668.0,23,7,555.7,3,Potential Loyalist
16670.0,29,9,3934.25,0,High-Value Loyal
16673.0,315,1,171.13,2,At-Risk / Lost
16675.0,77,2,608.86,3,Potential Loyalist
16676.0,38,2,769.78,1,New / Occasional
16677.0,47,2,880.62,3,Potential Loyalist
16679.0,2,3,663.31,1,New / Occasional
16680.0,164,2,637.75,2,At-Risk / Lost
16681.0,277,1,151.5,2,At-Risk / Lost
16683.0,169,1,320.25,2,At-Risk / Lost
16684.0,15,27,80489.21,0,High-Value Loyal
16686.0,25,9,1921.19,0,High-Value Loyal
16687.0,26,1,157.63,1,New / Occasional
16690.0,29,2,127.45,1,New / Occasional
16691.0,54,2,178.83,2,At-Risk / Lost
16692.0,44,2,638.6999999999999,1,New / Occasional
16693.0,47,3,701.62,3,Potential Loyalist
16694.0,359,1,98.30000000000001,2,At-Risk / Lost
16695.0,197,2,191.9,2,At-Risk / Lost
16699.0,16,7,994.6,0,High-Value Loyal
16700.0,2,13,4091.16,0,High-Value Loyal
16701.0,59,13,4518.43,0,High-Value Loyal
16702.0,51,4,1110.83,3,Potential Loyalist
16704.0,254,2,664.16,2,At-Risk / Lost
16705.0,36,22,29480.061,0,High-Value Loyal
16707.0,36,4,533.41,3,Potential Loyalist
16709.0,15,9,6026.14,0,High-Value Loyal
16710.0,4,13,3823.78,0,High-Value Loyal
16711.0,15,4,1217.45,3,Potential Loyalist
16712.0,37,2,621.5600000000001,1,New / Occasional
16713.0,2,18,7619.21,0,High-Value Loyal
16714.0,306,1,368.27,2,At-Risk / Lost
16715.0,198,1,323.8,2,At-Risk / Lost
16716.0,266,1,1248.48,2,At-Risk / Lost
16717.0,2,9,3127.85,0,High-Value Loyal
16718.0,5,5,3006.08,0,High-Value Loyal
16719.0,4,8,2174.13,0,High-Value Loyal
16720.0,12,2,605.79,1,New / Occasional
16722.0,2,11,4258.2699999999995,0,High-Value Loyal
16723.0,79,2,654.96,3,Potential Loyalist
16724.0,40,1,147.35,1,New / Occasional
16725.0,7,8,1052.14,0,High-Value Loyal
16726.0,19,2,705.14,1,New / Occasional
16727.0,28,3,1121.45,3,Potential Loyalist
16731.0,284,1,170.3,2,At-Risk / Lost
16732.0,39,3,3783.89,3,Potential Loyalist
16733.0,165,1,259.68,2,At-Risk / Lost
16735.0,29,9,3970.0,0,High-Value Loyal
16736.0,141,5,2956.56,3,Potential Loyalist
16737.0,213,1,417.59999999999997,2,At-Risk / Lost
16739.0,172,1,463.43,2,At-Risk / Lost
16740.0,31,1,226.91,1,New / Occasional
16741.0,261,1,173.06,2,At-Risk / Lost
16742.0,128,13,2334.97,3,Potential Loyalist
16743.0,92,7,1999.02,3,Potential Loyalist
16746.0,19,24,11366.64,0,High-Value Loyal
16748.0,24,9,2121.43,0,High-Value Loyal
16749.0,227,2,4157.88,3,Potential Loyalist
16752.0,8,1,207.5,1,New / Occasional
16754.0,8,29,65500.07,0,High-Value Loyal
16755.0,103,4,1389.25,3,Potential Loyalist
16756.0,40,6,1072.97,3,Potential Loyalist
16757.0,45,1,163.65,2,At-Risk / Lost
16760.0,66,1,228.0,2,At-Risk / Lost
16763.0,374,1,352.85,2,At-Risk / Lost
16765.0,18,1,420.75,1,New / Occasional
16767.0,54,4,2481.2,3,Potential Loyalist
16768.0,19,6,1220.48,3,Potential Loyalist
16769.0,114,3,755.51,3,Potential Loyalist
16770.0,8,5,1152.63,0,High-Value Loyal
16771.0,93,5,1706.99,3,Potential Loyalist
16772.0,59,3,3698.0499999999997,3,Potential Loyalist
16773.0,72,2,249.65,2,At-Risk / Lost
16774.0,59,4,905.96,3,Potential Loyalist
16775.0,3,6,1361.23,0,High-Value Loyal
16776.0,51,1,220.97,2,At-Risk / Lost
16777.0,49,3,1069.56,3,Potential Loyalist
16779.0,2,32,22554.22,0,High-Value Loyal
16780.0,43,1,174.16,2,At-Risk / Lost
16781.0,8,2,623.0,1,New / Occasional
16782.0,1,26,7732.37,0,High-Value Loyal
16783.0,72,1,391.95,2,At-Risk / Lost
16784.0,12,4,784.73,1,New / Occasional
16785.0,45,1,533.78,1,New / Occasional
16786.0,29,1,51.839999999999996,1,New / Occasional
16787.0,33,4,1017.53,3,Potential Loyalist
16788.0,40,3,1334.54,3,Potential Loyalist
16791.0,19,8,2251.85,0,High-Value Loyal
16792.0,19,3,513.08,1,New / Occasional
16794.0,16,5,856.1999999999999,3,Potential Loyalist
16795.0,1,3,2062.41,0,High-Value Loyal
16797.0,29,5,1802.02,3,Potential Loyalist
16798.0,190,3,841.16,3,Potential Loyalist
16799.0,68,2,452.78000000000003,2,At-Risk / Lost
16802.0,315,2,582.61,2,At-Risk / Lost
16805.0,213,3,630.75,2,At-Risk / Lost
16807.0,106,3,1002.29,3,Potential Loyalist
16809.0,68,4,812.74,3,Potential Loyalist
16810.0,56,1,532.5,1,New / Occasional
16812.0,14,3,1912.65,3,Potential Loyalist
16814.0,5,16,5781.4400000000005,0,High-Value Loyal
16815.0,89,2,406.02,2,At-Risk / Lost
16817.0,4,5,1200.15,0,High-Value Loyal
16819.0,101,2,182.59,2,At-Risk / Lost
16821.0,17,1,113.35,1,New / Occasional
16822.0,322,1,181.39,2,At-Risk / Lost
16823.0,23,6,1884.71,3,Potential Loyalist
16824.0,29,1,225.6,1,New / Occasional
16825.0,14,3,1051.71,1,New / Occasional
16827.0,29,5,392.13,1,New / Occasional
16829.0,24,1,316.1,1,New / Occasional
16830.0,78,3,881.59,3,Potential Loyalist
16831.0,200,1,91.8,2,At-Risk / Lost
16832.0,64,2,218.45999999999998,2,At-Risk / Lost
16833.0,75,2,1302.51,3,Potential Loyalist
16834.0,310,1,485.5,2,At-Risk / Lost
16835.0,9,5,1357.56,0,High-Value Loyal
16836.0,42,2,530.5,1,New / Occasional
16838.0,166,2,570.76,2,At-Risk / Lost
16839.0,5,11,5716.14,0,High-Value Loyal
16840.0,239,2,139.85,2,At-Risk / Lost
16841.0,64,6,2136.2400000000002,3,Potential Loyalist
16843.0,58,19,9374.86,0,High-Value Loyal
16844.0,198,2,614.34,2,At-Risk / Lost
16845.0,254,1,253.88,2,At-Risk / Lost
16846.0,213,2,628.09,2,At-Risk / Lost
16847.0,254,1,421.45000000000005,2,At-Risk / Lost
16848.0,12,3,1130.2,1,New / Occasional
16854.0,53,2,1408.96,3,Potential Loyalist
16856.0,53,2,323.09000000000003,1,New / Occasional
16857.0,78,1,352.8,2,At-Risk / Lost
16858.0,4,10,4292.59,0,High-Value Loyal
16859.0,52,5,1184.6,3,Potential Loyalist
16860.0,88,3,1610.62,3,Potential Loyalist
16861.0,26,3,772.83,1,New / Occasional
16862.0,183,4,662.33,3,Potential Loyalist
16863.0,2,2,495.72,1,New / Occasional
16864.0,70,2,409.25,2,At-Risk / Lost
16865.0,37,1,130.95,1,New / Occasional
16867.0,325,1,76.74000000000001,2,At-Risk / Lost
16868.0,30,3,384.56,1,New / Occasional
16870.0,105,1,450.15999999999997,2,At-Risk / Lost
16872.0,63,3,533.11,3,Potential Loyalist
16873.0,65,6,7493.77,3,Potential Loyalist
16874.0,15,1,209.89000000000001,1,New / Occasional
16875.0,73,6,2139.0,3,Potential Loyalist
16876.0,39,1,136.01,1,New / Occasional
16880.0,129,1,321.78,2,At-Risk / Lost
16883.0,7,18,2101.61,0,High-Value Loyal
16884.0,192,2,641.13,2,At-Risk / Lost
16885.0,21,1,234.19,1,New / Occasional
16886.0,92,1,134.0,2,At-Risk / Lost
16887.0,36,2,465.84000000000003,1,New / Occasional
16888.0,36,3,434.2,1,New / Occasional
16889.0,33,3,947.98,3,Potential Loyalist
16890.0,112,3,285.41,2,At-Risk / Lost
16891.0,7,7,1202.77,0,High-Value Loyal
16892.0,190,2,236.56,2,At-Risk / Lost
16893.0,2,2,249.89000000000001,1,New / Occasional
16894.0,138,3,1306.96,3,Potential Loyalist
16895.0,74,4,900.63,3,Potential Loyalist
16896.0,191,1,103.95,2,At-Risk / Lost
16898.0,4,3,496.26,1,New / Occasional
16899.0,14,2,424.71000000000004,1,New / Occasional
16901.0,365,1,204.26,2,At-Risk / Lost
16903.0,16,2,678.55,1,New / Occasional
16904.0,3,7,1360.31,0,High-Value Loyal
16905.0,7,11,1923.57,0,High-Value Loyal
16906.0,64,3,851.33,3,Potential Loyalist
16907.0,1,5,722.0500000000001,0,High-Value Loyal
16908.0,358,1,252.59,2,At-Risk / Lost
16911.0,271,2,255.25,2,At-Risk / Lost
16912.0,57,4,1904.93,3,Potential Loyalist
16913.0,287,2,310.46999999999997,2,At-Risk / Lost
16915.0,22,5,921.5,3,Potential Loyalist
16916.0,8,3,536.04,1,New / Occasional
16917.0,268,1,1460.3600000000001,2,At-Risk / Lost
16918.0,58,10,2137.72,3,Potential Loyalist
16919.0,4,14,2515.76,0,High-Value Loyal
16920.0,47,1,355.45,1,New / Occasional
16921.0,78,2,255.03,2,At-Risk / Lost
16922.0,208,1,611.08,2,At-Risk / Lost
16923.0,11,13,6088.05,0,High-Value Loyal
16925.0,176,1,125.65,2,At-Risk / Lost
16926.0,7,5,1169.6100000000001,0,High-Value Loyal
16928.0,9,13,1199.08,0,High-Value Loyal
16931.0,5,3,629.4,1,New / Occasional
16932.0,59,2,262.32,2,At-Risk / Lost
16933.0,25,7,2536.07,0,High-Value Loyal
16934.0,19,4,1152.1100000000001,3,Potential Loyalist
16935.0,17,3,530.86,1,New / Occasional
16936.0,21,1,286.39,1,New / Occasional
16937.0,135,1,196.25,2,At-Risk / Lost
16938.0,17,5,4283.68,0,High-Value Loyal
16939.0,124,3,433.85,2,At-Risk / Lost
16940.0,86,5,3377.78,3,Potential Loyalist
16941.0,247,1,33.0,2,At-Risk / Lost
16943.0,175,2,482.76,2,At-Risk / Lost
16944.0,245,1,101.36,2,At-Risk / Lost
16945.0,29,14,4202.66,0,High-Value Loyal
16946.0,19,5,1222.04,3,Potential Loyalist
16947.0,98,4,548.73,3,Potential Loyalist
16948.0,65,4,433.75,3,Potential Loyalist
16950.0,3,8,2535.21,0,High-Value Loyal
16952.0,77,3,628.22,3,Potential Loyalist
16954.0,15,11,3996.7999999999997,0,High-Value Loyal
16955.0,4,4,790.74,1,New / Occasional
16958.0,71,1,778.49,2,At-Risk / Lost
16960.0,26,5,1483.83,3,Potential Loyalist
16961.0,24,2,560.39,1,New / Occasional
16962.0,45,1,251.04,1,New / Occasional
16964.0,369,2,207.85,2,At-Risk / Lost
16970.0,262,1,71.4,2,At-Risk / Lost
16972.0,18,2,749.0,1,New / Occasional
16973.0,22,1,127.0,1,New / Occasional
16974.0,158,2,365.5,2,At-Risk / Lost
16975.0,59,3,926.12,3,Potential Loyalist
16977.0,31,4,496.0,1,New / Occasional
16978.0,302,2,424.55,2,At-Risk / Lost
16979.0,19,3,1007.74,1,New / Occasional
16980.0,64,1,394.37,2,At-Risk / Lost
16983.0,5,5,1748.15,0,High-Value Loyal
16984.0,40,7,5891.01,0,High-Value Loyal
16985.0,12,13,5459.04,0,High-Value Loyal
16986.0,81,9,3015.55,3,Potential Loyalist
16987.0,12,4,904.6,1,New / Occasional
16988.0,15,1,256.55,1,New / Occasional
16990.0,58,1,165.0,2,At-Risk / Lost
16991.0,57,1,1041.21,1,New / Occasional
16992.0,23,8,3862.19,0,High-Value Loyal
16993.0,99,2,1950.9499999999998,3,Potential Loyalist
16996.0,18,3,666.6500000000001,1,New / Occasional
16998.0,80,1,107.0,2,At-Risk / Lost
17000.0,32,2,406.3,1,New / Occasional
17001.0,12,8,2651.23,0,High-Value Loyal
17002.0,79,4,1077.82,3,Potential Loyalist
17003.0,38,4,828.21,3,Potential Loyalist
17004.0,28,2,1012.22,1,New / Occasional
17005.0,106,2,622.36,2,At-Risk / Lost
17006.0,28,4,853.49,3,Potential Loyalist
17007.0,73,1,230.17000000000002,2,At-Risk / Lost
17008.0,65,1,81.36,2,At-Risk / Lost
17009.0,187,1,242.06,2,At-Risk / Lost
17011.0,283,2,400.8,2,At-Risk / Lost
17012.0,361,1,360.61,2,At-Risk / Lost
17016.0,212,1,552.4,2,At-Risk / Lost
17017.0,1,13,5416.349999999999,0,High-Value Loyal
17018.0,23,4,1367.6,3,Potential Loyalist
17019.0,4,8,2703.03,0,High-Value Loyal
17020.0,178,2,935.62,3,Potential Loyalist
17021.0,78,6,1182.22,3,Potential Loyalist
17022.0,68,1,189.0,2,At-Risk / Lost
17023.0,53,3,800.18,3,Potential Loyalist
17025.0,9,4,1152.87,1,New / Occasional
17026.0,5,2,54.15,1,New / Occasional
17027.0,82,3,433.07,3,Potential Loyalist
17028.0,217,3,1593.83,3,Potential Loyalist
17029.0,18,5,1421.3,3,Potential Loyalist
17031.0,14,4,2393.5,3,Potential Loyalist
